Round,Date,HomeTeam,HomeGoals,HomeYellows,HomeReds,HomeSecondYellows,AwayTeam,AwayGoals,AwayYellows,AwayReds,AwaySecondYellows,Referee,RefereeYellows,RefereeReds,Stadium,Location,Attendance
Round 22,2/2/2019,Levante,0,4,0,0,Getafe,0,3,0,0,Adrian Cordero Vega,5.32,0.22,Ciudad de Valencia,"Valencia, Spain",18437
Round 22,2/2/2019,Real Sociedad,2,1,0,0,Athletic Club,1,1,0,0,Antonio Mateu Lahoz,5.18,0.22,Reale Arena,"San Sebastian, Spain",27073
Round 22,2/2/2019,Barcelona,2,3,0,0,Valencia,2,0,0,0,Alberto Undiano,4.53,0.14,Spotify Camp Nou,"Barcelona, Spain",76789
Round 22,2/2/2019,Celta,1,4,0,0,Sevilla,0,4,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Municipal de Balaidos,"Vigo, Spain",17503
Round 22,3/2/2019,Villarreal,2,4,0,0,Espanyol,2,5,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Estadio de la Ceramica,"Villarreal, Spain",18478
Round 22,3/2/2019,Betis,1,4,0,0,Atl. Madrid,0,3,0,0,David Medie Jimenez,4.94,0.31,Benito Villamarin,"Seville, Spain",50864
Round 22,3/2/2019,Eibar,3,2,0,0,Girona,0,1,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Ipurua Municipal Stadium,"Eibar, Spain",4419
Round 22,3/2/2019,Real Madrid,3,0,0,0,Alavés,0,3,0,0,Santiago Jaime Latre,5.58,0.22,Santiago Bernabéu,"Madrid, Spain",53132
Round 22,4/2/2019,Rayo Vallecano,1,6,0,0,Leganés,2,4,1,0,Juan Martinez Munuera,4.9,0.19,Estadio de Vallecas,"Madrid, Spain",11435
Round 21,26/01/19,Sevilla,5,2,0,0,Levante,0,1,0,0,Javier Alberola Rojas,3.7,0.15,Ramón Sánchez Pizjuán,"Seville, Spain",34220
Round 21,26/01/19,Atl. Madrid,2,2,0,0,Getafe,0,5,0,2,Ignacio Iglesias Villanueva,5.62,0.35,Cívitas Metropolitano,"Madrid, Spain",55709
Round 21,26/01/19,Leganés,2,2,0,0,Eibar,2,3,0,0,Alejandro Hernandez,5.51,0.27,Estadio Municipal de Butarque,"Leganes, Spain",9341
Round 21,26/01/19,Valencia,3,1,0,0,Villarreal,0,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Mestalla,"Valencia, Spain",37685
Round 21,27/01/19,Real Valladolid,2,2,0,0,Celta,1,4,0,1,Jose Maria Sanchez Martinez,5.75,0.27,José Zorrilla,"Valladolid, Spain",18416
Round 21,27/01/19,Girona,0,4,0,1,Barcelona,2,3,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadi Montilivi,"Girona, Spain",14021
Round 21,27/01/19,Athletic Club,1,4,1,0,Betis,0,2,0,0,Javier Estrada Fernandez,5.38,0.25,San Mamés,"Bilbao, Spain",40282
Round 21,27/01/19,Real Sociedad,0,0,0,0,Huesca,0,3,0,0,Eduardo Prieto Iglesias,4.81,0.21,Reale Arena,"San Sebastian, Spain",21252
Round 21,27/01/19,Espanyol,2,3,0,0,Real Madrid,4,4,1,0,Jesus Gil Manzano,5.27,0.26,RCDE Stadium,"Cornella, Spain",21215
Round 21,28/01/19,Alavés,0,2,0,0,Rayo Vallecano,1,5,0,0,Mario Melero Lopez,5.55,0.21,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",13982
Round 20,18/01/19,Getafe,4,0,0,0,Alavés,0,4,0,0,José Luis Munuera Montero,4.75,0.37,Coliseum Alfonso Pérez,"Getafe, Spain",8748
Round 20,19/01/19,Real Madrid,2,2,0,0,Sevilla,0,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Santiago Bernabéu,"Madrid, Spain",68232
Round 20,19/01/19,Huesca,0,2,0,0,Atl. Madrid,3,2,0,0,Guillermo Cuadra Fernandez,5.03,0.27,El Alcoraz,"Huesca, Spain",7106
Round 20,19/01/19,Celta,1,4,0,0,Valencia,2,3,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Municipal de Balaidos,"Vigo, Spain",15668
Round 20,20/01/19,Betis,3,2,0,0,Girona,2,4,0,0,Adrian Cordero Vega,5.32,0.22,Benito Villamarin,"Seville, Spain",47218
Round 20,20/01/19,Villarreal,1,4,0,0,Athletic Club,1,1,0,0,Alberto Undiano,4.53,0.14,Estadio de la Ceramica,"Villarreal, Spain",17054
Round 20,20/01/19,Levante,2,6,0,0,Real Valladolid,0,5,0,0,Santiago Jaime Latre,5.58,0.22,Ciudad de Valencia,"Valencia, Spain",19107
Round 20,20/01/19,Rayo Vallecano,2,2,0,0,Real Sociedad,2,1,0,0,David Medie Jimenez,4.94,0.31,Estadio de Vallecas,"Madrid, Spain",12562
Round 20,20/01/19,Barcelona,3,3,0,0,Leganés,1,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Spotify Camp Nou,"Barcelona, Spain",50670
Round 20,21/01/19,Eibar,3,2,0,0,Espanyol,0,5,0,0,Juan Martinez Munuera,4.9,0.19,Ipurua Municipal Stadium,"Eibar, Spain",3592
Round 19,11/1/2019,Rayo Vallecano,4,4,0,0,Celta,2,1,0,0,Javier Alberola Rojas,3.7,0.15,Estadio de Vallecas,"Madrid, Spain",11465
Round 19,12/1/2019,Leganés,1,3,0,0,Huesca,0,3,0,0,Mario Melero Lopez,5.55,0.21,Estadio Municipal de Butarque,"Leganes, Spain",10341
Round 19,12/1/2019,Valencia,1,2,0,0,Real Valladolid,1,5,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Mestalla,"Valencia, Spain",36912
Round 19,12/1/2019,Girona,1,4,0,0,Alavés,1,2,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Estadi Montilivi,"Girona, Spain",10303
Round 19,12/1/2019,Villarreal,1,5,0,0,Getafe,2,3,0,0,Javier Estrada Fernandez,5.38,0.25,Estadio de la Ceramica,"Villarreal, Spain",13671
Round 19,13/01/19,Atl. Madrid,1,0,0,0,Levante,0,3,0,0,Eduardo Prieto Iglesias,4.81,0.21,Cívitas Metropolitano,"Madrid, Spain",57093
Round 19,13/01/19,Athletic Club,2,4,0,0,Sevilla,0,3,0,0,Pablo Gonzales Fuertes,5.91,0.37,San Mamés,"Bilbao, Spain",41342
Round 19,13/01/19,Barcelona,3,2,0,0,Eibar,0,1,0,0,Jesus Gil Manzano,5.27,0.26,Spotify Camp Nou,"Barcelona, Spain",71039
Round 19,13/01/19,Betis,1,2,0,0,Real Madrid,2,3,0,0,Alejandro Hernandez,5.51,0.27,Benito Villamarin,"Seville, Spain",54187
Round 19,14/01/19,Real Sociedad,3,6,0,1,Espanyol,2,4,0,0,Carlos Del Cerro Grande,4.81,0.22,Reale Arena,"San Sebastian, Spain",17301
Round 18,4/1/2019,Levante,2,3,1,0,Girona,2,1,0,0,Alberto Undiano,4.53,0.14,Ciudad de Valencia,"Valencia, Spain",19415
Round 18,4/1/2019,Espanyol,1,2,0,0,Leganés,0,4,0,1,Jose Luis Gonzalez Gonzalez,4.82,0.22,RCDE Stadium,"Cornella, Spain",15085
Round 18,5/1/2019,Real Valladolid,0,0,0,0,Rayo Vallecano,1,3,0,0,Adrian Cordero Vega,5.32,0.22,José Zorrilla,"Valladolid, Spain",17261
Round 18,5/1/2019,Alavés,2,3,0,0,Valencia,1,3,0,0,David Medie Jimenez,4.94,0.31,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",18304
Round 18,5/1/2019,Huesca,2,3,0,0,Betis,1,2,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,El Alcoraz,"Huesca, Spain",6135
Round 18,6/1/2019,Eibar,0,0,0,0,Villarreal,0,2,0,0,Santiago Jaime Latre,5.58,0.22,Ipurua Municipal Stadium,"Eibar, Spain",4151
Round 18,6/1/2019,Sevilla,1,5,0,0,Atl. Madrid,1,7,0,0,Antonio Mateu Lahoz,5.18,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",38605
Round 18,6/1/2019,Real Madrid,0,4,0,1,Real Sociedad,2,1,0,0,José Luis Munuera Montero,4.75,0.37,Santiago Bernabéu,"Madrid, Spain",53412
Round 18,6/1/2019,Getafe,1,4,0,0,Barcelona,2,3,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Coliseum Alfonso Pérez,"Getafe, Spain",14721
Round 18,7/1/2019,Celta,1,2,0,0,Athletic Club,2,5,0,0,Juan Martinez Munuera,4.9,0.19,Municipal de Balaidos,"Vigo, Spain",13266
Round 17,21/12/18,Girona,1,1,0,0,Getafe,1,2,0,0,Javier Alberola Rojas,3.7,0.15,Estadi Montilivi,"Girona, Spain",8450
Round 17,21/12/18,Real Sociedad,0,2,0,0,Alavés,1,4,0,0,Javier Estrada Fernandez,5.38,0.25,Reale Arena,"San Sebastian, Spain",22431
Round 17,22/12/18,Betis,1,2,0,0,Eibar,1,4,0,0,Carlos Del Cerro Grande,4.81,0.22,Benito Villamarin,"Seville, Spain",49426
Round 17,22/12/18,Atl. Madrid,1,1,0,0,Espanyol,0,1,0,0,Mario Melero Lopez,5.55,0.21,Cívitas Metropolitano,"Madrid, Spain",58069
Round 17,22/12/18,Barcelona,2,0,0,0,Celta,0,1,0,0,Eduardo Prieto Iglesias,4.81,0.21,Spotify Camp Nou,"Barcelona, Spain",78686
Round 17,22/12/18,Athletic Club,1,3,0,0,Real Valladolid,1,2,0,0,Jose Maria Sanchez Martinez,5.75,0.27,San Mamés,"Bilbao, Spain",42633
Round 17,23/12/18,Valencia,2,7,0,0,Huesca,1,4,0,0,Jesus Gil Manzano,5.27,0.26,Mestalla,"Valencia, Spain",36547
Round 17,23/12/18,Leganés,1,3,0,0,Sevilla,1,3,1,0,Alejandro Hernandez,5.51,0.27,Estadio Municipal de Butarque,"Leganes, Spain",11321
Round 17,23/12/18,Rayo Vallecano,2,2,0,0,Levante,1,2,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Estadio de Vallecas,"Madrid, Spain",11206
Round 17,3/1/2019,Villarreal,2,2,0,0,Real Madrid,2,2,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio de la Ceramica,"Villarreal, Spain",19903
Round 16,14/12/18,Celta,0,3,0,0,Leganés,0,3,0,0,José Luis Munuera Montero,4.75,0.37,Municipal de Balaidos,"Vigo, Spain",15134
Round 16,15/12/18,Getafe,1,3,0,0,Real Sociedad,0,4,0,0,Santiago Jaime Latre,5.58,0.22,Coliseum Alfonso Pérez,"Getafe, Spain",9018
Round 16,15/12/18,Real Valladolid,2,4,0,0,Atl. Madrid,3,1,0,0,Alberto Undiano,4.53,0.14,José Zorrilla,"Valladolid, Spain",22585
Round 16,15/12/18,Real Madrid,1,0,0,0,Rayo Vallecano,0,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Santiago Bernabéu,"Madrid, Spain",55229
Round 16,15/12/18,Eibar,1,0,0,0,Valencia,1,1,0,0,Adrian Cordero Vega,5.32,0.22,Ipurua Municipal Stadium,"Eibar, Spain",4491
Round 16,16/12/18,Sevilla,2,2,0,0,Girona,0,1,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Ramón Sánchez Pizjuán,"Seville, Spain",33542
Round 16,16/12/18,Espanyol,1,3,0,0,Betis,3,4,0,0,Jose Maria Sanchez Martinez,5.75,0.27,RCDE Stadium,"Cornella, Spain",20275
Round 16,16/12/18,Huesca,2,4,0,0,Villarreal,2,4,0,1,David Medie Jimenez,4.94,0.31,El Alcoraz,"Huesca, Spain",6455
Round 16,16/12/18,Levante,0,2,1,0,Barcelona,5,3,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Ciudad de Valencia,"Valencia, Spain",23736
Round 16,17/12/18,Alavés,0,2,0,0,Athletic Club,0,2,0,0,Antonio Mateu Lahoz,5.18,0.22,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",19349
Round 15,7/12/2018,Leganés,1,1,1,0,Getafe,1,2,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio Municipal de Butarque,"Leganes, Spain",11327
Round 15,8/12/2018,Atl. Madrid,3,5,0,0,Alavés,0,4,0,0,Alejandro Hernandez,5.51,0.27,Cívitas Metropolitano,"Madrid, Spain",55810
Round 15,8/12/2018,Valencia,1,0,0,0,Sevilla,1,4,0,0,Javier Estrada Fernandez,5.38,0.25,Mestalla,"Valencia, Spain",40057
Round 15,8/12/2018,Villarreal,2,3,0,0,Celta,3,3,0,0,Jesus Gil Manzano,5.27,0.26,Estadio de la Ceramica,"Villarreal, Spain",15720
Round 15,8/12/2018,Espanyol,0,1,0,0,Barcelona,4,0,0,0,Carlos Del Cerro Grande,4.81,0.22,RCDE Stadium,"Cornella, Spain",24037
Round 15,9/12/2018,Eibar,4,2,0,0,Levante,4,2,0,0,Javier Alberola Rojas,3.7,0.15,Ipurua Municipal Stadium,"Eibar, Spain",5238
Round 15,9/12/2018,Huesca,0,2,0,0,Real Madrid,1,2,0,0,Mario Melero Lopez,5.55,0.21,El Alcoraz,"Huesca, Spain",7341
Round 15,9/12/2018,Real Sociedad,1,2,0,0,Real Valladolid,2,2,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Reale Arena,"San Sebastian, Spain",23260
Round 15,9/12/2018,Betis,2,2,0,0,Rayo Vallecano,0,4,0,0,Juan Martinez Munuera,4.9,0.19,Benito Villamarin,"Seville, Spain",40218
Round 15,10/12/2018,Athletic Club,1,3,0,0,Girona,0,1,0,0,Eduardo Prieto Iglesias,4.81,0.21,San Mamés,"Bilbao, Spain",34060
Round 14,30/11/18,Rayo Vallecano,1,5,0,0,Eibar,0,3,0,0,Alberto Undiano,4.53,0.14,Estadio de Vallecas,"Madrid, Spain",11257
Round 14,1/12/2018,Celta,2,2,0,0,Huesca,0,3,0,0,Adrian Cordero Vega,5.32,0.22,Municipal de Balaidos,"Vigo, Spain",13463
Round 14,1/12/2018,Real Valladolid,2,0,0,0,Leganés,4,3,0,0,David Medie Jimenez,4.94,0.31,José Zorrilla,"Valladolid, Spain",16783
Round 14,1/12/2018,Getafe,3,3,0,0,Espanyol,0,2,0,0,Antonio Mateu Lahoz,5.18,0.22,Coliseum Alfonso Pérez,"Getafe, Spain",9287
Round 14,1/12/2018,Real Madrid,2,1,0,0,Valencia,0,3,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Santiago Bernabéu,"Madrid, Spain",69653
Round 14,2/12/2018,Betis,1,4,0,0,Real Sociedad,0,2,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Benito Villamarin,"Seville, Spain",46562
Round 14,2/12/2018,Girona,1,0,0,0,Atl. Madrid,1,5,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Estadi Montilivi,"Girona, Spain",12104
Round 14,2/12/2018,Barcelona,2,2,0,0,Villarreal,0,4,0,0,José Luis Munuera Montero,4.75,0.37,Spotify Camp Nou,"Barcelona, Spain",73003
Round 14,2/12/2018,Alavés,1,3,0,0,Sevilla,1,3,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",17848
Round 14,3/12/2018,Levante,3,2,0,0,Athletic Club,0,5,1,0,Santiago Jaime Latre,5.58,0.22,Ciudad de Valencia,"Valencia, Spain",19928
Round 13,23/11/18,Leganés,1,2,0,0,Alavés,0,4,0,0,Javier Alberola Rojas,3.7,0.15,Estadio Municipal de Butarque,"Leganes, Spain",8917
Round 13,24/11/18,Eibar,3,2,0,0,Real Madrid,0,1,0,0,Juan Martinez Munuera,4.9,0.19,Ipurua Municipal Stadium,"Eibar, Spain",6435
Round 13,24/11/18,Valencia,3,2,0,0,Rayo Vallecano,0,3,0,1,Pablo Gonzales Fuertes,5.91,0.37,Mestalla,"Valencia, Spain",37814
Round 13,24/11/18,Huesca,2,4,0,1,Levante,2,3,0,0,Javier Estrada Fernandez,5.38,0.25,El Alcoraz,"Huesca, Spain",6459
Round 13,24/11/18,Atl. Madrid,1,5,0,0,Barcelona,1,3,0,0,Jesus Gil Manzano,5.27,0.26,Cívitas Metropolitano,"Madrid, Spain",67204
Round 13,25/11/18,Athletic Club,1,5,0,0,Getafe,1,4,0,0,Ignacio Iglesias Villanueva,5.62,0.35,San Mamés,"Bilbao, Spain",39821
Round 13,25/11/18,Sevilla,1,3,0,0,Real Valladolid,0,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",34064
Round 13,25/11/18,Espanyol,1,3,0,0,Girona,3,4,0,0,Alejandro Hernandez,5.51,0.27,RCDE Stadium,"Cornella, Spain",22716
Round 13,25/11/18,Villarreal,2,2,0,0,Betis,1,1,0,0,Eduardo Prieto Iglesias,4.81,0.21,Estadio de la Ceramica,"Villarreal, Spain",16028
Round 13,26/11/18,Real Sociedad,2,2,0,0,Celta,1,2,0,0,Mario Melero Lopez,5.55,0.21,Reale Arena,"San Sebastian, Spain",17744
Round 12,9/11/2018,Levante,1,6,0,0,Real Sociedad,3,1,0,0,David Medie Jimenez,4.94,0.31,Ciudad de Valencia,"Valencia, Spain",19890
Round 12,10/11/2018,Real Valladolid,0,2,0,0,Eibar,0,3,0,1,Guillermo Cuadra Fernandez,5.03,0.27,José Zorrilla,"Valladolid, Spain",16038
Round 12,10/11/2018,Getafe,0,2,0,1,Valencia,1,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Coliseum Alfonso Pérez,"Getafe, Spain",10011
Round 12,10/11/2018,Atl. Madrid,3,5,0,0,Athletic Club,2,5,1,0,Jose Maria Sanchez Martinez,5.75,0.27,Cívitas Metropolitano,"Madrid, Spain",59321
Round 12,10/11/2018,Girona,0,1,0,0,Leganés,0,4,0,0,Adrian Cordero Vega,5.32,0.22,Estadi Montilivi,"Girona, Spain",9874
Round 12,11/11/2018,Alavés,2,3,0,0,Huesca,1,4,0,0,José Luis Munuera Montero,4.75,0.37,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",18437
Round 12,11/11/2018,Barcelona,3,3,0,1,Betis,4,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Spotify Camp Nou,"Barcelona, Spain",83174
Round 12,11/11/2018,Rayo Vallecano,2,1,0,0,Villarreal,2,2,0,1,Jose Luis Gonzalez Gonzalez,4.82,0.22,Estadio de Vallecas,"Madrid, Spain",11840
Round 12,11/11/2018,Sevilla,2,4,0,0,Espanyol,1,2,0,0,Santiago Jaime Latre,5.58,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",38769
Round 12,11/11/2018,Celta,2,3,0,1,Real Madrid,4,2,0,0,Alberto Undiano,4.53,0.14,Municipal de Balaidos,"Vigo, Spain",21184
Round 11,3/11/2018,Leganés,1,4,0,0,Atl. Madrid,1,2,0,0,Mario Melero Lopez,5.55,0.21,Estadio Municipal de Butarque,"Leganes, Spain",12319
Round 11,3/11/2018,Real Madrid,2,1,0,0,Real Valladolid,0,0,0,0,Jesus Gil Manzano,5.27,0.26,Santiago Bernabéu,"Madrid, Spain",68050
Round 11,3/11/2018,Valencia,0,4,0,0,Girona,1,4,0,0,Javier Alberola Rojas,3.7,0.15,Mestalla,"Valencia, Spain",38745
Round 11,3/11/2018,Rayo Vallecano,2,4,0,0,Barcelona,3,2,0,0,Alejandro Hernandez,5.51,0.27,Estadio de Vallecas,"Madrid, Spain",13785
Round 11,4/11/2018,Eibar,2,4,1,0,Alavés,1,0,1,0,Ignacio Iglesias Villanueva,5.62,0.35,Ipurua Municipal Stadium,"Eibar, Spain",12714
Round 11,4/11/2018,Villarreal,1,3,0,0,Levante,1,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio de la Ceramica,"Villarreal, Spain",16499
Round 11,4/11/2018,Huesca,1,5,0,0,Getafe,1,3,0,0,Juan Martinez Munuera,4.9,0.19,El Alcoraz,"Huesca, Spain",6420
Round 11,4/11/2018,Real Sociedad,0,1,0,0,Sevilla,0,3,0,0,Eduardo Prieto Iglesias,4.81,0.21,Reale Arena,"San Sebastian, Spain",24882
Round 11,4/11/2018,Betis,3,4,0,0,Celta,3,2,0,0,Javier Estrada Fernandez,5.38,0.25,Benito Villamarin,"Seville, Spain",42130
Round 11,5/11/2018,Espanyol,1,1,0,0,Athletic Club,0,3,0,0,Pablo Gonzales Fuertes,5.91,0.37,RCDE Stadium,"Cornella, Spain",14328
Round 10,26/10/18,Real Valladolid,1,4,0,0,Espanyol,1,2,0,0,Adrian Cordero Vega,5.32,0.22,José Zorrilla,"Valladolid, Spain",18231
Round 10,27/10/18,Girona,2,1,1,0,Rayo Vallecano,1,3,0,0,José Luis Munuera Montero,4.75,0.37,Estadi Montilivi,"Girona, Spain",6618
Round 10,27/10/18,Athletic Club,0,2,0,0,Valencia,0,5,0,0,Alberto Undiano,4.53,0.14,San Mamés,"Bilbao, Spain",39261
Round 10,27/10/18,Celta,4,0,0,0,Eibar,0,0,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Municipal de Balaidos,"Vigo, Spain",15509
Round 10,27/10/18,Levante,2,2,0,0,Leganés,0,2,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Ciudad de Valencia,"Valencia, Spain",19754
Round 10,27/10/18,Atl. Madrid,2,2,0,0,Real Sociedad,0,1,0,0,Antonio Mateu Lahoz,5.18,0.22,Cívitas Metropolitano,"Madrid, Spain",57514
Round 10,28/10/18,Getafe,2,1,0,0,Betis,0,2,0,0,Santiago Jaime Latre,5.58,0.22,Coliseum Alfonso Pérez,"Getafe, Spain",12086
Round 10,28/10/18,Barcelona,5,2,0,0,Real Madrid,1,2,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Spotify Camp Nou,"Barcelona, Spain",93265
Round 10,28/10/18,Alavés,2,1,0,0,Villarreal,1,1,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",16956
Round 10,28/10/18,Sevilla,2,2,0,0,Huesca,1,3,0,0,David Medie Jimenez,4.94,0.31,Ramón Sánchez Pizjuán,"Seville, Spain",33022
Round 9,19/10/18,Celta,0,2,0,0,Alavés,1,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Municipal de Balaidos,"Vigo, Spain",15627
Round 9,20/10/18,Real Madrid,1,1,0,0,Levante,2,2,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Santiago Bernabéu,"Madrid, Spain",63423
Round 9,20/10/18,Valencia,1,1,0,0,Leganés,1,2,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Mestalla,"Valencia, Spain",35597
Round 9,20/10/18,Villarreal,1,3,0,0,Atl. Madrid,1,1,0,0,Javier Estrada Fernandez,5.38,0.25,Estadio de la Ceramica,"Villarreal, Spain",17518
Round 9,20/10/18,Barcelona,4,0,0,0,Sevilla,2,1,0,0,Juan Martinez Munuera,4.9,0.19,Spotify Camp Nou,"Barcelona, Spain",88712
Round 9,21/10/18,Rayo Vallecano,1,4,0,1,Getafe,2,5,0,0,Mario Melero Lopez,5.55,0.21,Estadio de Vallecas,"Madrid, Spain",12040
Round 9,21/10/18,Eibar,1,2,0,0,Athletic Club,1,3,0,0,Jesus Gil Manzano,5.27,0.26,Ipurua Municipal Stadium,"Eibar, Spain",6475
Round 9,21/10/18,Huesca,0,3,0,0,Espanyol,2,3,0,0,Eduardo Prieto Iglesias,4.81,0.21,El Alcoraz,"Huesca, Spain",6943
Round 9,21/10/18,Betis,0,0,0,0,Real Valladolid,1,4,0,0,Javier Alberola Rojas,3.7,0.15,Benito Villamarin,"Seville, Spain",42581
Round 9,22/10/18,Real Sociedad,0,3,0,0,Girona,0,1,0,0,Pablo Gonzales Fuertes,5.91,0.37,Reale Arena,"San Sebastian, Spain",20997
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
