AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
-1,54%,51,17,-1,153,-1,Valencia,19/11/17,-1,46%,60,11,-1,162,-1,Espanyol,Round 12
-1,39%,49,23,-1,132,-1,Levante,19/11/17,-1,61%,69,9,-1,144,-1,Las Palmas,Round 12
-1,54%,57,16,-1,128,-1,Villarreal,19/11/17,-1,46%,61,10,-1,156,-1,Athletic Club,Round 12
-1,57%,40,9,-1,148,-1,Betis,20/11/17,-1,43%,44,10,-1,134,-1,Eibar,Round 12
-1,26%,37,14,-1,122,-1,Getafe,03/11/17,-1,74%,59,10,-1,142,-1,Betis,Round 11
-1,42%,48,13,-1,154,-1,Leganés,04/11/17,-1,58%,56,11,-1,123,-1,Valencia,Round 11
-1,50%,71,10,-1,168,-1,Atl. Madrid,04/11/17,-1,50%,66,17,-1,168,-1,Deportivo,Round 11
-1,66%,61,9,-1,139,-1,Espanyol,04/11/17,-1,34%,46,29,-1,116,-1,Alavés,Round 11
-1,48%,55,12,-1,126,-1,Sevilla,04/11/17,-1,52%,51,10,-1,139,-1,Barcelona,Round 11
-1,52%,48,16,-1,128,-1,Girona,05/11/17,-1,48%,40,10,-1,150,-1,Levante,Round 11
-1,51%,60,17,-1,169,-1,Athletic Club,05/11/17,-1,49%,68,13,-1,146,-1,Celta,Round 11
-1,49%,43,17,-1,156,-1,Eibar,05/11/17,-1,51%,49,10,-1,151,-1,Real Sociedad,Round 11
-1,45%,52,12,-1,159,-1,Málaga,05/11/17,-1,55%,53,18,-1,159,-1,Villarreal,Round 11
-1,41%,48,9,-1,130,-1,Las Palmas,05/11/17,-1,59%,48,9,-1,126,-1,Real Madrid,Round 11
