AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
13,48%,47,19,6,137,17,Elche,7/11/2021,9,52%,47,11,17,140,12,Mallorca,Round 13
15,57%,43,12,19,133,12,Real Sociedad,7/11/2021,18,43%,56,11,12,130,21,Osasuna,Round 13
18,74%,50,13,6,120,12,Sevilla,7/11/2021,12,26%,40,12,11,114,13,Betis,Round 13
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
