AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
-1,35%,46,12,-1,110,-1,Valencia,27/08/17,-1,65%,45,12,-1,109,-1,Real Madrid,Round 2
-1,48%,60,17,-1,177,-1,Alavés,18/08/17,-1,52%,76,17,-1,184,-1,Leganés,Round 1
-1,53%,56,13,-1,123,-1,Las Palmas,18/08/17,-1,47%,42,25,-1,121,-1,Valencia,Round 1
-1,48%,44,11,-1,125,-1,Real Sociedad,19/08/17,-1,52%,36,12,-1,131,-1,Celta,Round 1
-1,48%,63,15,-1,131,-1,Atl. Madrid,19/08/17,-1,52%,48,15,-1,131,-1,Girona,Round 1
12,38%,53,12,19,156,16,Espanyol,19/08/17,19,62%,55,14,12,157,17,Sevilla,Round 1
13,36%,58,15,21,154,24,Getafe,20/08/17,28,64%,78,16,18,172,18,Athletic Club,Round 1
-1,40%,43,15,-1,110,-1,Betis,20/08/17,-1,60%,44,16,-1,125,-1,Barcelona,Round 1
-1,69%,52,12,-1,126,-1,Real Madrid,20/08/17,-1,31%,43,16,-1,122,-1,Deportivo,Round 1
-1,59%,61,14,-1,114,-1,Villarreal,21/08/17,-1,41%,42,18,-1,140,-1,Levante,Round 1
-1,45%,65,15,-1,171,-1,Eibar,21/08/17,-1,55%,45,16,-1,152,-1,Málaga,Round 1
